id,title_or_case,score_internal,before,delta,human_score,low_checks,evidence
R01:people:baegun:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:baegun:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:baegun:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:baegun:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:cheongam:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:cheongam:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:cheongam:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:cheongam:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:sigye:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:sigye:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:sigye:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:sigye:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:eunbyeol:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:eunbyeol:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:eunbyeol:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:eunbyeol:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:jeokhyeol:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:jeokhyeol:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:jeokhyeol:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:jeokhyeol:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:monghwa:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:monghwa:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:monghwa:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:monghwa:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:seoyeok:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:seoyeok:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:seoyeok:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:seoyeok:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:paeseon:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:paeseon:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:paeseon:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:paeseon:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:myeonsang:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:myeonsang:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:myeonsang:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:myeonsang:all:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:wolha:free:focus,R01,80,70,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:people:wolha:one:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
R01:people:wolha:sub:focus,R01,92,78,14,,경험 확인 장면,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 4개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 8개
